# lattitude, longitude, altitude meters, cumulative distance meters
-31.02579,135.79954,171.163269,2448142.94949
-31.02913,135.80339,180.0,2448664.97323
-31.03199,135.80706,184.5296936,2449137.64112
-31.03513,135.81133,183.8611145,2449673.76365
-31.03641,135.81285,182.9518738,2449876.81724
-31.03817,135.81471,179.8027649,2450140.83209
-31.04012,135.81651,178.6069489,2450417.28263
-31.04236,135.81829,180.2865601,2450718.60903
-31.04368,135.81921,180.0610352,2450889.56447
-31.04611,135.82068,182.6504517,2451193.90347
-31.04859,135.82192,181.7743378,2451493.90334
-31.05055,135.82272,179.5435181,2451724.78595
-31.05258,135.82341,183.259491,2451959.88707
-31.0541,135.82382,185.6221161,2452133.35722
-31.0566,135.82435,183.4532928,2452415.89188
-31.05773,135.82466,184.9005432,2452544.96534
-31.05895,135.82509,183.1256104,2452686.67179
-31.06034,135.82573,181.4884491,2452852.82065
-31.0616,135.82645,180.1051636,2453008.81093
-31.06286,135.82732,177.9824219,2453171.58887
-31.06401,135.82827,176.9377441,2453328.24023
-31.06544,135.82968,173.690918,2453536.37515
-31.06641,135.83083,169.5665436,2453690.09961
-31.06706,135.83173,168.2053223,2453802.22479
-31.06762,135.83257,166.7584991,2453903.60729
-31.06855,135.83419,166.1446075,2454089.35227
-31.07668,135.85207,160.3044281,2456017.32553
-31.07791,135.85445,158.7660065,2456282.05318
-31.07878,135.85599,160.5282135,2456457.74589
-31.07972,135.85753,158.9838562,2456637.84053
-31.08131,135.85994,157.7274323,2456927.55202
-31.08299,135.86221,158.0362549,2457213.2579
-31.0843,135.86383,158.0345917,2457425.43213
-31.08608,135.86585,157.6203003,2457701.4343
-31.08767,135.86749,158.3738861,2457937.33117
-31.08932,135.86905,158.9329071,2458173.40069
-31.09046,135.87006,160.1167145,2458332.51788
-31.09177,135.87113,160.6750183,2458510.27997
-31.09609,135.87436,162.0,2459080.66453
-31.09721,135.87534,160.5206299,2459236.28216
-31.09832,135.87647,159.8843079,2459400.02054
-31.09973,135.8781,159.6450653,2459620.6286
-31.10029,135.87886,158.8525238,2459716.09401
-31.10114,135.88011,158.0,2459868.07344
-31.10197,135.88151,156.2080078,2460030.20134
-31.10288,135.8833,156.3988647,2460228.40314
-31.10364,135.88509,155.0353546,2460418.62979
-31.10411,135.88645,154.9776154,2460558.26261
-31.10566,135.89171,156.1634521,2461087.88339
-31.10631,135.89374,155.0,2461294.22521
-31.1077,135.89762,154.0325623,2461694.65444
-31.10949,135.90202,154.6977234,2462158.43398
-31.11234,135.90855,155.2433624,2462856.21503
-31.11415,135.91305,156.7982483,2463329.53362
-31.11625,135.91864,158.0431976,2463910.66479
-31.11774,135.92289,156.5341034,2464347.85553
-31.11886,135.92625,155.0,2464691.09805
-31.1202,135.93056,158.1500702,2465127.59826
-31.12117,135.93432,160.8543854,2465501.41797
-31.12162,135.93651,161.2369995,2465715.80754
-31.12204,135.93905,164.1442108,2465962.06088
-31.12228,135.94088,163.8946228,2466138.29148
-31.12285,135.94678,163.0,2466703.47714
-31.1231,135.94857,163.0,2466876.11914
-31.12356,135.95144,162.9695129,2467154.05915
-31.12385,135.95298,163.391861,2467304.15474
-31.12452,135.95603,164.9305267,2467603.88555
-31.13757,136.00665,162.9344025,2472635.74419
-31.13823,136.00897,163.3342438,2472868.42576
-31.13919,136.01182,164.7323456,2473159.91995
-31.13994,136.01379,166.2633209,2473365.12141
-31.14065,136.01551,165.1977386,2473546.86094
-31.14194,136.01827,165.7838287,2473846.1471
-31.14404,136.02224,165.4059448,2474290.30538
-31.15378,136.04011,157.7699738,2476306.46914
-31.15478,136.04207,158.7097778,2476523.61022
-31.15647,136.04568,161.1795959,2476915.16719
-31.15791,136.04918,162.9999084,2477284.70252
-31.15876,136.05147,162.9190521,2477522.22054
-31.15939,136.05333,162.6859283,2477712.56527
-31.16016,136.05578,163.0,2477960.91485
-31.16103,136.05892,161.2866974,2478274.96254
-31.16187,136.0625,156.0,2478628.17639
-31.16239,136.06516,154.8627014,2478887.79671
-31.16279,136.06751,158.6051331,2479115.77942
-31.16326,136.07104,160.1737518,2479455.69808
-31.16355,136.07395,162.0,2479734.45292
-31.16373,136.07659,161.1503296,2479986.44164
-31.16385,136.08019,157.9588928,2480329.23621
-31.16386,136.0882,152.1273956,2481091.3764
-31.16391,136.09117,151.7334595,2481374.02199
-31.16401,136.09301,153.0,2481549.44778
-31.16422,136.09549,154.4229431,2481786.56795
-31.16455,136.09821,154.5901947,2482047.95881
-31.16475,136.09946,155.2301941,2482168.95473
-31.16536,136.10271,156.0,2482485.5351
-31.16843,136.116,158.9308014,2483795.28665
-31.16934,136.12042,155.1732635,2484227.82302
-31.16979,136.12304,154.1619415,2484482.06956
-31.17091,136.13047,154.778183,2485199.86073
-31.17159,136.13411,156.6400299,2485554.33254
-31.17199,136.13601,155.2168884,2485740.49105
-31.18407,136.19026,148.4940033,2491073.45825
-31.18452,136.19239,148.6344147,2491282.1678
-31.18509,136.19571,145.8405151,2491604.28796
-31.18547,136.19893,145.191803,2491913.49743
-31.18567,136.20184,144.8701782,2492191.20792
-31.18572,136.20436,143.9881134,2492430.99128
-31.18568,136.20713,143.561676,2492694.52931
-31.18549,136.21012,141.9410095,2492979.74158
-31.18518,136.21297,142.6338501,2493253.03587
-31.18497,136.21444,142.0,2493394.80901
-31.18416,136.21888,140.7753448,2493826.67244
-31.18383,136.22119,139.7440643,2494049.46133
-31.1836,136.22321,139.5713196,2494243.3154
-31.18341,136.22563,138.0814514,2494474.49437
-31.1833,136.22867,137.3976135,2494763.94478
-31.1833,136.2304,138.0695343,2494928.51785
-31.18338,136.23299,134.6272125,2495175.06224
-31.18369,136.2368,131.8005219,2495539.13813
-31.18422,136.24059,130.769043,2495904.45922
-31.18462,136.24271,129.0,2496110.97673
-31.18507,136.24474,129.0396576,2496310.46288
-31.18583,136.2476,129.5900421,2496595.3483
-31.18633,136.24927,129.0036469,2496763.65694
-31.19697,136.28446,127.6745911,2500313.8859
-31.19816,136.28818,124.0,2500691.64535
-31.1998,136.29301,125.9158096,2501185.91288
-31.20189,136.29884,126.0654297,2501787.143
-31.2034,136.30281,125.0712357,2502200.37671
-31.20469,136.30607,122.782753,2502542.00217
-31.20714,136.31192,116.9477844,2503161.49059
-31.20805,136.31392,115.9227066,2503376.93982
-31.20956,136.31701,114.7763824,2503715.39365
-31.2117,136.321,112.8196945,2504163.2883
-31.21297,136.32319,112.0,2504414.9193
-31.21765,136.33076,113.0615921,2505303.19798
-31.2195,136.33391,116.6472397,2505666.57622
-31.22033,136.33541,116.2505417,2505836.46866
-31.22162,136.3379,117.3572006,2506113.3056
-31.22295,136.34065,114.4144974,2506413.72502
-31.22372,136.34236,112.0540924,2506597.49146
-31.22533,136.34623,110.3681564,2507006.71653
-31.23308,136.36664,120.6338806,2509130.08986
-31.23381,136.36908,111.3929291,2509375.87238
-31.23409,136.37027,109.4116135,2509493.22086
-31.23443,136.37214,107.5934296,2509674.99129
-31.23466,136.37413,105.8398056,2509865.91601
-31.23473,136.3753,106.4902496,2509977.42842
-31.23476,136.37652,107.1538544,2510093.47058
-31.23469,136.38047,108.2746353,2510469.10631
-31.23481,136.38398,108.5123138,2510803.09398
-31.23492,136.38549,109.4478073,2510947.18046
-31.23536,136.38923,112.2099304,2511306.11786
-31.23584,136.39192,112.0637894,2511567.38319
-31.23618,136.39357,112.9758911,2511728.74976
-31.23638,136.39489,113.1499557,2511856.20485
-31.23648,136.3963,115.0185242,2511990.7217
-31.23647,136.39787,118.7957382,2512139.99432
-31.23633,136.39943,122.7972717,2512289.12688
-31.23598,136.40128,124.4719925,2512469.27128
-31.23568,136.40231,123.1587524,2512572.72545
-31.23437,136.40613,123.0530319,2512964.04143
-31.23396,136.40753,123.8303299,2513104.74117
-31.23319,136.41045,121.8530197,2513395.27278
-31.23266,136.41285,120.9512787,2513630.94985
-31.23237,136.41441,119.6172562,2513782.73865
-31.23193,136.41732,116.7113876,2514063.71342
-31.23162,136.42024,118.4354172,2514343.47932
-31.23143,136.42343,118.9320679,2514647.5209
-31.23138,136.4261,116.1094589,2514901.44694
-31.23153,136.43403,116.0331116,2515655.61999
-31.23147,136.44074,112.9713211,2516293.64492
-31.23123,136.44698,109.9073181,2516887.54796
-31.23062,136.45625,112.0205994,2517771.55546
-31.23055,136.45852,110.215004,2517987.53055
-31.23058,136.4625,110.2100372,2518365.96931
-31.23066,136.4643,110.4288864,2518537.3468
-31.23087,136.46683,106.1384811,2518779.03297
-31.2311,136.46852,104.0819931,2518941.74238
-31.23139,136.47002,102.0010681,2519087.96354
-31.23166,136.4712,99.5177765,2519204.10601
-31.23208,136.47272,99.7668839,2519355.98625
-31.23259,136.47424,97.5013962,2519511.2354
-31.23325,136.47595,97.3643036,2519689.61655
-31.23408,136.47774,97.0825806,2519883.22042
-31.23545,136.48018,94.183876,2520160.75452
-31.23631,136.48148,92.5616302,2520317.02776
-31.23723,136.48274,92.6902008,2520474.55847
-31.24365,136.49045,107.1355896,2521497.7413
-31.24448,136.49156,105.9279709,2521637.93178
-31.24577,136.49353,105.0,2521873.83394
-31.2463,136.49442,106.9649277,2521976.94434
-31.24706,136.49586,105.7354126,2522137.82183
-31.2478,136.49743,102.2829132,2522308.2525
-31.24827,136.49858,103.31633,2522429.42547
-31.24903,136.50074,101.6700745,2522651.47217
-31.24956,136.50257,100.8927612,2522835.14795
-31.24983,136.50368,102.0,2522944.85492
-31.25024,136.5058,105.43927,2523151.47828
-31.25055,136.50793,108.0822296,2523356.87237
-31.25089,136.51085,109.2623138,2523637.01366
-31.25118,136.51389,111.1298523,2523927.79209
-31.25138,136.51665,111.7816544,2524191.1001
-31.25156,136.52024,113.0061493,2524532.95332
-31.25165,136.52429,116.4859009,2524918.07738
-31.25163,136.52736,118.1652527,2525209.92071
-31.2515,136.53133,121.7519379,2525587.5868
-31.2513,136.53479,123.2069397,2525917.24697
-31.25104,136.53789,124.0889282,2526213.34986
-31.25057,136.54127,127.6745682,2526538.87874
-31.24996,136.54435,132.344635,2526839.42253
-31.2474,136.55388,147.00177,2527789.0436
-31.24715,136.55501,148.6335297,2527900.00522
-31.24688,136.55672,152.9243622,2528065.31524
-31.24674,136.55893,164.5226593,2528275.98499
-31.24673,136.56045,171.8477631,2528420.4883
-31.24693,136.56278,179.683136,2528643.1035
-31.24727,136.56466,181.3499603,2528825.78023
-31.2476,136.566,184.4389801,2528958.34628
-31.24825,136.56802,190.346405,2529163.527
-31.24903,136.56985,194.9582214,2529357.91453
-31.25018,136.57193,195.5188751,2529593.39013
-31.25073,136.57276,194.0875092,2529693.21783
-31.25392,136.57693,196.6012421,2530225.15017
-31.2554,136.57906,196.967392,2530486.06703
-31.25626,136.58044,198.1383667,2530648.4004
-31.25781,136.58311,201.5020905,2530955.18664
-31.25899,136.58541,202.9206543,2531210.16115
-31.25988,136.58728,201.5000916,2531413.60176
-31.26068,136.58914,202.7832031,2531611.51565
-31.26201,136.59266,201.9154053,2531977.32073
-31.26298,136.59577,202.9998779,2532291.98701
-31.26349,136.59764,202.0,2532478.55533
-31.26404,136.59997,201.683548,2532708.3064
-31.26442,136.6019,202.9451141,2532896.55168
-31.26489,136.60484,202.0,2533180.83525
-31.26863,136.63398,203.1768799,2535981.49433
-31.26902,136.63881,202.7486267,2536442.59536
-31.26905,136.64325,201.1226044,2536864.5981
-31.269,136.6451,200.1168671,2537040.51503
-31.26883,136.64776,201.0,2537294.03466
-31.26837,136.65206,199.9867554,2537705.90855
-31.26801,136.65432,201.4437561,2537924.40519
-31.26754,136.65676,199.0,2538162.12829
-31.26715,136.65853,199.503006,2538335.85647
-31.26649,136.66112,198.6602478,2538592.72952
-31.24974,136.71958,189.2342987,2544453.3966
-31.24923,136.72186,190.9897156,2544677.43486
-31.24877,136.7246,193.2017212,2544942.88183
-31.24844,136.72758,196.0,2545228.53698
-31.24835,136.72913,196.0,2545376.22482
-31.2483,136.73097,195.3647003,2545551.2301
-31.24834,136.73342,194.6364746,2545784.17827
-31.24875,136.7388,192.4887085,2546297.6469
-31.24885,136.74062,190.978363,2546471.01864
-31.24891,136.74497,191.1554108,2546884.59648
-31.24877,136.74867,192.3654785,2547236.67403
-31.24815,136.76156,188.3162384,2548463.97924
-31.24806,136.76379,189.0,2548676.20756
-31.24803,136.76652,189.5162964,2548935.75325
-31.2481,136.76915,193.9914398,2549185.8922
-31.24824,136.77141,194.0,2549401.29942
-31.24853,136.77439,194.6890411,2549686.41801
-31.24899,136.77766,193.0,2550001.45447
-31.24947,136.78026,189.3084564,2550254.31454
-31.24985,136.78203,189.1073456,2550427.79908
-31.25076,136.7856,190.3663788,2550781.93283
-31.2519,136.78922,192.6502838,2551148.65699
-31.25277,136.79163,192.1088715,2551397.3382
-31.25324,136.7928,192.0,2551520.22394
-31.254,136.7946,193.3608551,2551711.06019
-31.25521,136.79718,190.9356232,2551990.7904
-31.25662,136.79989,190.0,2552292.35303
-31.25745,136.80135,190.351181,2552459.01935
-31.25917,136.80416,189.2336731,2552787.5329
-31.26104,136.80681,184.7099457,2553114.15777
-31.26337,136.80978,187.5825806,2553497.32397
-31.26532,136.812,189.0837402,2553799.87731
-31.2665,136.81324,187.902298,2553976.24711
-31.27667,136.82312,177.0,2555446.12515
-31.27872,136.8249,177.2343903,2555729.98476
-31.28008,136.82602,179.2253418,2555914.91092
-31.28201,136.82749,178.9073792,2556170.97831
-31.28487,136.82947,178.0298767,2556540.48844
-31.29255,136.83458,179.3547821,2557522.85903
-31.29429,136.83585,179.3987274,2557750.88569
-31.29624,136.83739,182.8830872,2558012.46994
-31.36053,136.88984,194.5241241,2566725.85364
-31.36173,136.89094,194.6797028,2566895.3037
-31.36352,136.89283,194.2397003,2567163.29551
-31.3649,136.89455,195.5852509,2567387.3852
-31.36573,136.89574,195.8678589,2567533.27361
-31.36687,136.89756,198.8353577,2567747.58224
-31.36797,136.89965,198.9150848,2567980.68308
-31.38483,136.93645,131.1322479,2571945.50459
-31.38604,136.93919,126.5011063,2572238.33916
-31.39607,136.96288,135.6511993,2574748.37154
-31.39818,136.96763,120.6749725,2575256.60647
-31.40133,136.97436,94.9438858,2575985.08828
-31.40519,136.98219,94.6025467,2576843.25837
-31.40614,136.98404,93.2954636,2577048.16072
-31.40654,136.98473,91.3543015,2577127.3215
-31.40748,136.98615,86.3330383,2577297.86811
-31.40802,136.98688,84.8062897,2577389.5469
-31.40902,136.98807,84.9624405,2577548.03424
-31.40952,136.9886,83.6176605,2577623.00704
-31.41071,136.9897,82.8379898,2577791.54913
-31.41133,136.99021,81.9644928,2577875.78258
-31.41265,136.99115,80.0253143,2578047.54118
-31.41423,136.99204,78.2883835,2578242.47569
-31.41485,136.99233,79.3826523,2578316.70623
-31.41672,136.99305,80.8211212,2578535.5782
-31.41833,136.99344,79.8425827,2578718.38725
-31.43046,136.99537,72.211174,2580079.55696
-31.43198,136.99573,71.2220535,2580251.99004
-31.4337,136.9964,70.2530441,2580453.53271
-31.43489,136.99705,71.3766861,2580599.51974
-31.43585,136.99772,70.5771255,2580723.75987
-31.43681,136.99851,70.0,2580854.19182
-31.43824,136.99999,72.2304077,2581066.32181
-31.43905,137.00104,74.0259476,2581200.61764
-31.43982,137.00226,69.9950485,2581344.58657
-31.44343,137.00933,74.8315201,2582126.25004
-31.44503,137.01259,83.8957748,2582483.03553
-31.44542,137.01358,84.2048035,2582586.48042
-31.44575,137.01461,80.8396683,2582690.8537
-31.44893,137.02511,78.2801971,2583747.81321
-31.44947,137.02656,78.3896484,2583897.89621
-31.45013,137.02794,80.8033676,2584047.97129
-31.45057,137.0287,81.8920212,2584135.09863
-31.45129,137.02977,81.0493851,2584264.37248
-31.45205,137.03073,82.3971939,2584388.60721
-31.45269,137.03144,84.598999,2584486.58825
-31.46636,137.04569,99.3639297,2586520.64145
-31.46751,137.04728,100.5676041,2586718.35954
-31.46819,137.04842,102.1843948,2586850.29563
-31.46902,137.0502,102.1494446,2587042.69363
-31.48066,137.07982,114.1178055,2590135.54808
-31.48105,137.0807,114.856102,2590229.59269
-31.48176,137.08186,112.4355469,2590364.99206
-31.48245,137.08274,112.1507721,2590478.35097
-31.48333,137.08357,113.3737259,2590603.92794
-31.5175,137.11203,140.3608093,2595264.08216
-31.51819,137.11281,142.6919098,2595370.63425
-31.51883,137.11371,143.3133087,2595481.73086
-31.52131,137.1176,150.9620972,2595942.1724
-31.52201,137.11848,150.5516663,2596056.26101
-31.52293,137.11937,150.3305511,2596188.85718
-31.52354,137.11984,151.2407684,2596270.00759
-31.52455,137.12044,151.1557159,2596395.89302
-31.53539,137.12656,151.7750244,2597733.55139
-31.53656,137.12715,153.5430298,2597875.15683
-31.53754,137.12747,152.4358673,2597988.2692
-31.5385,137.12765,152.7303162,2598096.37079
-31.53943,137.1277,152.0,2598199.89062
-31.54379,137.12763,156.9738159,2598684.74589
-31.54454,137.12756,158.1321564,2598768.40549
-31.54547,137.12736,160.0,2598873.53921
-31.54656,137.12696,160.6100159,2599000.53067
-31.54737,137.12653,159.9898682,2599099.38699
-31.54905,137.12541,160.9053192,2599314.23797
-31.54998,137.12493,160.0113525,2599427.21017
-31.55048,137.12474,158.2961731,2599485.65008
-31.55164,137.12444,159.4662018,2599617.73159
-31.55264,137.12434,160.0282593,2599729.32956
-31.55357,137.12438,159.3643494,2599832.81029
-31.55448,137.12454,159.4185486,2599935.12712
-31.55541,137.12483,158.1033325,2600042.12695
-31.55628,137.12523,156.9851837,2600146.02612
-31.58132,137.13851,167.789917,2603201.40799
-31.58211,137.1389,167.9991455,2603296.70421
-31.58342,137.13944,167.7853241,2603451.08973
-31.58454,137.13982,167.6797028,2603580.72554
-31.58557,137.14009,166.7801208,2603698.07709
-31.5882,137.14055,164.9603271,2603993.74784
-31.63052,137.14696,115.0721588,2608738.50625
-31.63247,137.14733,115.5714722,2608958.14778
-31.63522,137.14812,114.2433395,2609272.94761
-31.65489,137.15498,105.0,2611554.51663
-31.65619,137.15547,106.9566269,2611706.32805
-31.65775,137.15618,107.9499588,2611892.35439
-31.65989,137.15743,110.9153214,2612158.10015
-31.67548,137.16768,92.3259201,2614144.58332
-31.67637,137.16832,88.456459,2614260.60788
-31.67746,137.16925,86.2462769,2614410.391
-31.67868,137.17051,82.3674774,2614590.99886
-31.67953,137.17157,81.1436768,2614728.81856
-31.68018,137.17252,83.3018646,2614844.16604
-31.68081,137.17355,83.3995895,2614964.19407
-31.68161,137.17517,84.5667877,2615141.42772
-31.68213,137.17647,83.9804382,2615277.35113
-31.68259,137.17789,86.2558975,2615421.12342
-31.68305,137.18003,90.112915,2615629.97776
-31.68429,137.18823,83.1298828,2616418.03837
-31.68466,137.19014,79.9506989,2616603.38961
-31.68536,137.19268,80.2199097,2616856.01731
-31.68574,137.19379,81.2782135,2616969.22717
-31.68668,137.19606,84.3890915,2617208.09675
-31.68746,137.19761,87.4168243,2617378.483
-31.68825,137.19898,89.858017,2617535.07077
-31.68913,137.20034,89.5226135,2617696.72899
-31.69033,137.20193,89.8733368,2617897.81805
-31.69116,137.2029,89.1345596,2618027.97476
-31.69226,137.20404,87.8010788,2618191.05348
-31.69583,137.20731,81.4475861,2618694.34125
-31.69646,137.20795,80.3009567,2618786.93573
-31.69777,137.20948,77.211525,2618992.29245
-31.69866,137.21077,73.4927216,2619149.4182
-31.69961,137.21239,73.0503693,2619335.5588
-31.7001,137.21336,74.8223877,2619442.28279
-31.70067,137.21468,74.9447098,2619582.32562
-31.70121,137.21622,73.089035,2619739.90569
-31.70246,137.22036,64.625267,2620155.49834
-31.70285,137.22133,63.0112686,2620256.99434
-31.70337,137.22238,65.9306641,2620371.93057
-31.70389,137.22325,68.0856018,2620472.51504
-31.70469,137.22433,65.6916504,2620607.98382
-31.7052,137.22492,64.0121231,2620687.5528
-31.70616,137.22582,65.5853195,2620824.09504
-31.70714,137.22656,67.2395172,2620953.614
-31.70801,137.22707,69.6788025,2621061.71642
-31.70889,137.22749,72.4428406,2621167.32638
-31.70992,137.22785,74.0068283,2621286.81281
-31.7106,137.22802,75.4827194,2621364.11644
-31.71328,137.22836,78.2308502,2621663.84935
-31.71444,137.22862,78.8318558,2621795.15922
-31.71604,137.22917,82.7526474,2621980.5216
-31.71774,137.23007,83.0,2622187.83764
-31.7192,137.23113,84.8620148,2622378.64722
-31.73283,137.24266,84.0,2624245.78226
-31.73524,137.24478,85.2478561,2624580.46083
-31.7372,137.24673,86.6231155,2624865.95263
-31.7387,137.24834,87.5503769,2625091.786
-31.75101,137.26256,93.0918274,2627010.564
-31.77467,137.29003,104.0,2630707.34851
-31.77623,137.29179,105.5109024,2630947.70039
-31.77733,137.29283,104.1917114,2631104.62522
-31.77812,137.29346,105.665184,2631210.75239
-31.77939,137.29435,101.7974701,2631375.12959
-31.78463,137.29733,98.1955719,2632022.30477
-31.87569,137.34866,88.8254929,2643249.0393
-31.91977,137.3736,96.5343704,2648686.66378
-31.92179,137.37458,96.5981369,2648929.57566
-31.92338,137.37514,96.961731,2649114.10622
-31.92406,137.37533,97.2028656,2649191.81597
-31.92709,137.37596,99.0472717,2649533.9425
-31.92829,137.37629,99.3025055,2649670.96258
-31.92993,137.37693,99.6757355,2649863.06396
-31.93129,137.37764,99.0,2650028.46768
-31.97563,137.40709,136.0920258,2655687.86335
-32.03445,137.44542,132.4680023,2663160.53925
-32.03575,137.44619,128.5926208,2663322.29173
-32.03724,137.44682,120.7693024,2663498.29324
-32.03848,137.44713,115.2719498,2663639.23722
-32.03984,137.44726,112.169838,2663790.95796
-32.04075,137.44723,110.2387238,2663892.18486
-32.12194,137.43981,54.9736748,2672947.12683
-32.12375,137.43981,55.0,2673148.38966
-32.125,137.43991,54.3307457,2673287.70196
-32.12658,137.44012,52.5065041,2673464.4994
-32.12781,137.44038,52.9390297,2673603.44329
-32.13012,137.44108,53.8787613,2673868.62651
-32.13212,137.44191,54.3336945,2674104.34999
-32.13452,137.44322,54.1737442,2674398.34654
-32.13613,137.44435,53.0,2674606.60232
-32.13738,137.44537,53.4519043,2674775.54933
-32.13853,137.4464,54.365303,2674936.03969
-32.18948,137.49534,54.897728,2682237.97438
-32.21913,137.52348,50.0428123,2686466.4153
-32.22442,137.52859,50.8401718,2687226.06899
-32.24381,137.54753,50.5012856,2690022.8831
-32.24674,137.55023,51.2992821,2690435.94877
-32.25032,137.55317,52.9327011,2690920.62325
-32.25344,137.55529,52.8699913,2691320.75372
-32.25516,137.55633,51.075985,2691535.56285
-32.30057,137.58168,48.2705574,2697119.08209
-32.30327,137.58298,48.559906,2697443.21862
-32.32481,137.59201,46.0465927,2699984.24015
-32.32686,137.59292,46.0,2700227.69901
-32.35034,137.60272,43.5027809,2702996.13873
-32.35215,137.60352,43.1518936,2703210.97359
-32.35323,137.60408,45.272625,2703342.07972
-32.3548,137.60503,46.0788116,2703538.14063
-32.35617,137.60603,46.9120636,2703717.10895
-32.35706,137.60677,45.3792953,2703838.04348
-32.3581,137.60774,43.3853607,2703985.26603
-32.35928,137.609,41.6316452,2704161.96518
-32.37776,137.63013,44.404438,2707018.66013
-32.38051,137.63322,46.5086823,2707440.21046
-32.41754,137.67134,17.1954746,2712895.75546
-32.41863,137.67257,17.2530594,2713063.1472
-32.42006,137.67439,17.8839684,2713296.5311
-32.42122,137.67611,17.823864,2713503.1757
-32.42918,137.68927,12.5835447,2715022.74656
-32.42973,137.69013,12.0,2715124.01391
-32.43056,137.69122,13.0,2715261.79333
-32.4318,137.69255,13.8398819,2715447.78357
-32.43312,137.69365,12.8985682,2715627.23082
-32.4343,137.69443,13.1689949,2715777.47975
-32.43829,137.69688,11.0,2716277.18657
-32.43951,137.69779,10.5393925,2716437.48613
-32.44046,137.69866,12.9292679,2716570.99453
-32.44123,137.69948,13.5973053,2716686.11289
-32.442,137.70045,13.2715731,2716811.07933
-32.44254,137.70124,12.9074841,2716906.48028
-32.44773,137.70971,13.4318504,2717888.70536
-32.44935,137.71258,15.4106426,2718212.70235
-32.45074,137.71551,17.2054405,2718528.10022
-32.45596,137.72768,12.054265,2719809.05835
-32.45643,137.72861,11.9822607,2719910.77044
-32.45707,137.72973,13.0,2720037.68498
-32.45807,137.7312,14.7173071,2720214.84882
-32.45891,137.73222,12.2502537,2720348.57569
-32.46004,137.73339,12.2832518,2720515.42328
-32.47275,137.74553,20.6063652,2722330.50761
-32.47303,137.74587,20.6853828,2722375.07971
-32.47517,137.74805,16.2115059,2722688.83807
-32.47887,137.75208,16.2211952,2723247.56577
-32.47894,137.75209,16.1318817,2723255.40584
-32.47944,137.75249,18.4427586,2723322.47969
-32.47991,137.75274,19.9681911,2723379.76148
-32.48008,137.75298,20.4908581,2723409.15772
-32.48028,137.75351,21.8655682,2723463.61998
-32.48041,137.75412,21.9250393,2723522.63645
-32.48058,137.75456,21.1806087,2723568.0319
-32.48081,137.75498,20.0854168,2723615.00157
-32.48159,137.75615,17.2727489,2723754.88273
-32.48173,137.75643,16.7277279,2723785.41354
-32.48207,137.75741,15.1284361,2723884.80817
-32.48221,137.75767,14.7039499,2723913.74102
-32.4824,137.75796,13.8592644,2723948.18383
-32.48276,137.75835,11.6745968,2724002.41141
-32.48302,137.75851,10.4752359,2724034.98543
-32.48421,137.75951,5.6125793,2724197.18021
-32.4849,137.76025,3.5299911,2724300.64209
-32.48543,137.7611,1.1368854,2724399.78595
-32.48684,137.76397,2.1346674,2724711.30817
-32.48722,137.76464,6.3950338,2724787.03495
-32.48763,137.76517,7.0808744,2724854.48566
-32.48826,137.76583,8.5536003,2724947.97071
-32.49126,137.76816,20.4018135,2725346.76392
-32.49199,137.76679,16.5096684,2725498.74765
-32.49371,137.7638,10.0456619,2725838.18526
-32.49243,137.76283,8.9737186,2726007.10544
-32.49154,137.7621,8.364892,2726127.44408
-32.48966,137.76542,9.3663998,2726502.4921
-32.48911,137.76651,12.0154533,2726621.6216
-32.49196,137.76869,18.5623531,2726998.76157
-32.49292,137.76926,16.1630001,2727118.14693
-32.49371,137.76964,15.4875803,2727212.94532
-32.49435,137.77009,14.1869392,2727295.6836
-32.49481,137.77054,13.0032482,2727361.99698
-32.50027,137.77864,10.9840069,2728334.44823
-32.50072,137.77921,11.9170256,2728407.6684
-32.50128,137.7798,13.0,2728490.96827
-32.50337,137.78143,13.8501501,2728769.13075
-32.50417,137.78217,13.5427055,2728881.95279
-32.50459,137.78278,11.8024321,2728955.79927
-32.50484,137.78326,10.2105341,2729008.70379
-32.50512,137.78401,8.9940538,2729085.61885
-32.50509,137.78419,8.9829025,2729102.82494
-32.50527,137.78498,7.8665471,2729179.56361
-32.50556,137.78594,6.3895183,2729275.18886
-32.50988,137.79784,5.2945209,2730490.08487
-32.51002,137.79834,4.8262677,2730539.48699
-32.51033,137.79986,6.4282131,2730686.12678
-32.51197,137.80834,11.9881315,2731501.93267
-32.51227,137.80953,12.6629972,2731618.39642
-32.51255,137.81034,13.8084545,2731700.48219
-32.5129,137.81117,13.3779631,2731787.49763
-32.51331,137.81193,13.4502058,2731872.0959
-32.5141,137.81311,14.8183374,2732013.37149
-32.5151,137.81422,15.9637976,2732165.67683
-32.51644,137.81552,16.1037655,2732358.18511
-32.51709,137.81623,14.9397078,2732456.44878
-32.51827,137.81787,16.1339035,2732658.5908
-32.52305,137.82564,19.1195087,2733560.38413
-32.5242,137.82731,20.792429,2733762.53966
-32.5248,137.82813,22.0,2733864.33155
-32.5249,137.82819,22.0,2733876.79305
-32.52563,137.82932,21.1775608,2734010.25756
-32.53995,137.85269,26.1852436,2736718.63692
-32.5411,137.85433,26.5550232,2736918.59968
-32.54199,137.85536,26.5806007,2737056.85889
-32.54288,137.85621,26.9986019,2737183.9103
-32.54341,137.85665,27.2313099,2737255.84207
-32.5557,137.86566,30.4857597,2738862.30895
